id,year,state_name,state_code,district_name,district_code,block_name,block_code,village_name,village_code,nutrient_type,nutrient_name,nutrient_level,value,old_district_name
9926949,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Macro,Electrical Conductivity,Non Saline,214,Adilabad
9926950,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Macro,Electrical Conductivity,Saline,0,Adilabad
9926951,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Macro,Nitrogen,High,0,Adilabad
9926952,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Macro,Nitrogen,Low,73,Adilabad
9926953,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Macro,Nitrogen,Medium,141,Adilabad
9926954,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Macro,Organic Carbon,High,81,Adilabad
9926955,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Macro,Organic Carbon,Low,77,Adilabad
9926956,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Macro,Organic Carbon,Medium,56,Adilabad
9926957,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Macro,Phosphorus,High,190,Adilabad
9926958,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Macro,Phosphorus,Low,0,Adilabad
9926959,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Macro,Phosphorus,Medium,24,Adilabad
9926960,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Macro,Potassium,High,110,Adilabad
9926961,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Macro,Potassium,Low,48,Adilabad
9926962,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Macro,Potassium,Medium,56,Adilabad
9926963,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Macro,Soil Ph,Acidic,0,Adilabad
9926964,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Macro,Soil Ph,Alkaline,0,Adilabad
9926965,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Macro,Soil Ph,Neutral,214,Adilabad
9926966,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Micro,Boron,Deficient,45,Adilabad
9926967,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Micro,Boron,Sufficient,169,Adilabad
9926968,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Micro,Copper,Deficient,0,Adilabad
9926969,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Micro,Copper,Sufficient,0,Adilabad
9926970,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Micro,Iron,Deficient,0,Adilabad
9926971,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Micro,Iron,Sufficient,0,Adilabad
9926972,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Micro,Manganese,Deficient,0,Adilabad
9926973,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Micro,Manganese,Sufficient,0,Adilabad
9926974,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Micro,Sulphur,Deficient,44,Adilabad
9926975,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Micro,Sulphur,Sufficient,170,Adilabad
9926976,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Micro,Zinc,Deficient,0,Adilabad
9926977,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Pochammapad,570594,Micro,Zinc,Sufficient,0,Adilabad
9926978,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Macro,Electrical Conductivity,Non Saline,292,Adilabad
9926979,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Macro,Electrical Conductivity,Saline,0,Adilabad
9926980,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Macro,Nitrogen,High,0,Adilabad
9926981,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Macro,Nitrogen,Low,85,Adilabad
9926982,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Macro,Nitrogen,Medium,207,Adilabad
9926983,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Macro,Organic Carbon,High,105,Adilabad
9926984,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Macro,Organic Carbon,Low,104,Adilabad
9926985,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Macro,Organic Carbon,Medium,83,Adilabad
9926986,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Macro,Phosphorus,High,213,Adilabad
9926987,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Macro,Phosphorus,Low,0,Adilabad
9926988,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Macro,Phosphorus,Medium,79,Adilabad
9926989,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Macro,Potassium,High,151,Adilabad
9926990,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Macro,Potassium,Low,0,Adilabad
9926991,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Macro,Potassium,Medium,141,Adilabad
9926992,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Macro,Soil Ph,Acidic,0,Adilabad
9926993,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Macro,Soil Ph,Alkaline,0,Adilabad
9926994,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Macro,Soil Ph,Neutral,292,Adilabad
9926995,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Micro,Boron,Deficient,61,Adilabad
9926996,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Micro,Boron,Sufficient,231,Adilabad
9926997,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Micro,Copper,Deficient,0,Adilabad
9926998,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Micro,Copper,Sufficient,0,Adilabad
9926999,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Micro,Iron,Deficient,0,Adilabad
9927000,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Micro,Iron,Sufficient,0,Adilabad
9927001,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Micro,Manganese,Deficient,0,Adilabad
9927002,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Micro,Manganese,Sufficient,0,Adilabad
9927003,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Micro,Sulphur,Deficient,67,Adilabad
9927004,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Micro,Sulphur,Sufficient,225,Adilabad
9927005,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Micro,Zinc,Deficient,0,Adilabad
9927006,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Rapalle,570604,Micro,Zinc,Sufficient,0,Adilabad
9927007,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Macro,Electrical Conductivity,Non Saline,189,Adilabad
9927008,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Macro,Electrical Conductivity,Saline,0,Adilabad
9927009,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Macro,Nitrogen,High,0,Adilabad
9927010,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Macro,Nitrogen,Low,59,Adilabad
9927011,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Macro,Nitrogen,Medium,130,Adilabad
9927012,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Macro,Organic Carbon,High,71,Adilabad
9927013,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Macro,Organic Carbon,Low,68,Adilabad
9927014,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Macro,Organic Carbon,Medium,50,Adilabad
9927015,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Macro,Phosphorus,High,166,Adilabad
9927016,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Macro,Phosphorus,Low,0,Adilabad
9927017,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Macro,Phosphorus,Medium,23,Adilabad
9927018,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Macro,Potassium,High,88,Adilabad
9927019,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Macro,Potassium,Low,48,Adilabad
9927020,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Macro,Potassium,Medium,53,Adilabad
9927021,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Macro,Soil Ph,Acidic,0,Adilabad
9927022,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Macro,Soil Ph,Alkaline,0,Adilabad
9927023,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Macro,Soil Ph,Neutral,189,Adilabad
9927024,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Micro,Boron,Deficient,37,Adilabad
9927025,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Micro,Boron,Sufficient,152,Adilabad
9927026,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Micro,Copper,Deficient,0,Adilabad
9927027,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Micro,Copper,Sufficient,0,Adilabad
9927028,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Micro,Iron,Deficient,0,Adilabad
9927029,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Micro,Iron,Sufficient,0,Adilabad
9927030,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Micro,Manganese,Deficient,0,Adilabad
9927031,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Micro,Manganese,Sufficient,0,Adilabad
9927032,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Micro,Sulphur,Deficient,37,Adilabad
9927033,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Micro,Sulphur,Sufficient,152,Adilabad
9927034,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Micro,Zinc,Deficient,0,Adilabad
9927035,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Ryali,570591,Micro,Zinc,Sufficient,0,Adilabad
9927036,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Macro,Electrical Conductivity,Non Saline,526,Adilabad
9927037,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Macro,Electrical Conductivity,Saline,0,Adilabad
9927038,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Macro,Nitrogen,High,0,Adilabad
9927039,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Macro,Nitrogen,Low,163,Adilabad
9927040,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Macro,Nitrogen,Medium,363,Adilabad
9927041,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Macro,Organic Carbon,High,191,Adilabad
9927042,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Macro,Organic Carbon,Low,189,Adilabad
9927043,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Macro,Organic Carbon,Medium,146,Adilabad
9927044,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Macro,Phosphorus,High,380,Adilabad
9927045,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Macro,Phosphorus,Low,0,Adilabad
9927046,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Macro,Phosphorus,Medium,146,Adilabad
9927047,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Macro,Potassium,High,277,Adilabad
9927048,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Macro,Potassium,Low,0,Adilabad
9927049,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Macro,Potassium,Medium,249,Adilabad
9927050,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Macro,Soil Ph,Acidic,0,Adilabad
9927051,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Macro,Soil Ph,Alkaline,0,Adilabad
9927052,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Macro,Soil Ph,Neutral,526,Adilabad
9927053,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Micro,Boron,Deficient,116,Adilabad
9927054,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Micro,Boron,Sufficient,410,Adilabad
9927055,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Micro,Copper,Deficient,0,Adilabad
9927056,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Micro,Copper,Sufficient,0,Adilabad
9927057,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Micro,Iron,Deficient,0,Adilabad
9927058,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Micro,Iron,Sufficient,0,Adilabad
9927059,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Micro,Manganese,Deficient,0,Adilabad
9927060,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Micro,Manganese,Sufficient,0,Adilabad
9927061,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Micro,Sulphur,Deficient,119,Adilabad
9927062,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Micro,Sulphur,Sufficient,407,Adilabad
9927063,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Micro,Zinc,Deficient,0,Adilabad
9927064,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Subbapalle,570596,Micro,Zinc,Sufficient,0,Adilabad
9927065,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Macro,Electrical Conductivity,Non Saline,188,Adilabad
9927066,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Macro,Electrical Conductivity,Saline,0,Adilabad
9927067,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Macro,Nitrogen,High,0,Adilabad
9927068,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Macro,Nitrogen,Low,55,Adilabad
9927069,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Macro,Nitrogen,Medium,133,Adilabad
9927070,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Macro,Organic Carbon,High,71,Adilabad
9927071,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Macro,Organic Carbon,Low,70,Adilabad
9927072,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Macro,Organic Carbon,Medium,47,Adilabad
9927073,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Macro,Phosphorus,High,163,Adilabad
9927074,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Macro,Phosphorus,Low,0,Adilabad
9927075,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Macro,Phosphorus,Medium,25,Adilabad
9927076,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Macro,Potassium,High,79,Adilabad
9927077,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Macro,Potassium,Low,49,Adilabad
9927078,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Macro,Potassium,Medium,60,Adilabad
9927079,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Macro,Soil Ph,Acidic,0,Adilabad
9927080,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Macro,Soil Ph,Alkaline,0,Adilabad
9927081,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Macro,Soil Ph,Neutral,188,Adilabad
9927082,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Micro,Boron,Deficient,35,Adilabad
9927083,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Micro,Boron,Sufficient,153,Adilabad
9927084,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Micro,Copper,Deficient,0,Adilabad
9927085,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Micro,Copper,Sufficient,0,Adilabad
9927086,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Micro,Iron,Deficient,0,Adilabad
9927087,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Micro,Iron,Sufficient,0,Adilabad
9927088,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Micro,Manganese,Deficient,0,Adilabad
9927089,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Micro,Manganese,Sufficient,0,Adilabad
9927090,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Micro,Sulphur,Deficient,36,Adilabad
9927091,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Micro,Sulphur,Sufficient,152,Adilabad
9927092,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Micro,Zinc,Deficient,0,Adilabad
9927093,2024-25,Telangana,36,Mancherial,684,Hajipur,7194,Vempalle,570611,Micro,Zinc,Sufficient,0,Adilabad
9927094,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Macro,Electrical Conductivity,Non Saline,8,Adilabad
9927095,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Macro,Electrical Conductivity,Saline,0,Adilabad
9927096,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Macro,Nitrogen,High,0,Adilabad
9927097,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Macro,Nitrogen,Low,5,Adilabad
9927098,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Macro,Nitrogen,Medium,3,Adilabad
9927099,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Macro,Organic Carbon,High,4,Adilabad
9927100,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Macro,Organic Carbon,Low,2,Adilabad
9927101,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Macro,Organic Carbon,Medium,2,Adilabad
9927102,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Macro,Phosphorus,High,8,Adilabad
9927103,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Macro,Phosphorus,Low,0,Adilabad
9927104,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Macro,Phosphorus,Medium,0,Adilabad
9927105,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Macro,Potassium,High,7,Adilabad
9927106,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Macro,Potassium,Low,0,Adilabad
9927107,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Macro,Potassium,Medium,1,Adilabad
9927108,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Macro,Soil Ph,Acidic,0,Adilabad
9927109,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Macro,Soil Ph,Alkaline,0,Adilabad
9927110,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Macro,Soil Ph,Neutral,8,Adilabad
9927111,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Micro,Boron,Deficient,3,Adilabad
9927112,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Micro,Boron,Sufficient,5,Adilabad
9927113,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Micro,Copper,Deficient,0,Adilabad
9927114,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Micro,Copper,Sufficient,0,Adilabad
9927115,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Micro,Iron,Deficient,0,Adilabad
9927116,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Micro,Iron,Sufficient,0,Adilabad
9927117,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Micro,Manganese,Deficient,0,Adilabad
9927118,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Micro,Manganese,Sufficient,0,Adilabad
9927119,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Micro,Sulphur,Deficient,2,Adilabad
9927120,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Micro,Sulphur,Sufficient,6,Adilabad
9927121,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Micro,Zinc,Deficient,0,Adilabad
9927122,2024-25,Telangana,36,Mancherial,684,Jaipur,4652,Pegadapalle,570637,Micro,Zinc,Sufficient,0,Adilabad
9927123,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Macro,Electrical Conductivity,Non Saline,1,Medak
9927124,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Macro,Electrical Conductivity,Saline,0,Medak
9927125,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Macro,Nitrogen,High,0,Medak
9927126,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Macro,Nitrogen,Low,1,Medak
9927127,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Macro,Nitrogen,Medium,0,Medak
9927128,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Macro,Organic Carbon,High,0,Medak
9927129,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Macro,Organic Carbon,Low,0,Medak
9927130,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Macro,Organic Carbon,Medium,1,Medak
9927131,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Macro,Phosphorus,High,1,Medak
9927132,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Macro,Phosphorus,Low,0,Medak
9927133,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Macro,Phosphorus,Medium,0,Medak
9927134,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Macro,Potassium,High,1,Medak
9927135,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Macro,Potassium,Low,0,Medak
9927136,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Macro,Potassium,Medium,0,Medak
9927137,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Macro,Soil Ph,Acidic,0,Medak
9927138,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Macro,Soil Ph,Alkaline,0,Medak
9927139,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Macro,Soil Ph,Neutral,1,Medak
9927140,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Micro,Boron,Deficient,0,Medak
9927141,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Micro,Boron,Sufficient,1,Medak
9927142,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Micro,Copper,Deficient,0,Medak
9927143,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Micro,Copper,Sufficient,0,Medak
9927144,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Micro,Iron,Deficient,0,Medak
9927145,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Micro,Iron,Sufficient,0,Medak
9927146,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Micro,Manganese,Deficient,0,Medak
9927147,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Micro,Manganese,Sufficient,0,Medak
9927148,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Micro,Sulphur,Deficient,0,Medak
9927149,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Micro,Sulphur,Sufficient,1,Medak
9927150,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Micro,Zinc,Deficient,0,Medak
9927151,2024-25,Telangana,36,Medak,513,Alladurg,5267,Alladurg,573220,Micro,Zinc,Sufficient,0,Medak
9927152,2024-25,Telangana,36,Medak,513,Medak,5286,Medak (R),572915,Macro,Electrical Conductivity,Non Saline,1,Medak
9927153,2024-25,Telangana,36,Medak,513,Medak,5286,Medak (R),572915,Macro,Electrical Conductivity,Saline,0,Medak
9927154,2024-25,Telangana,36,Medak,513,Medak,5286,Medak (R),572915,Macro,Nitrogen,High,0,Medak
9927155,2024-25,Telangana,36,Medak,513,Medak,5286,Medak (R),572915,Macro,Nitrogen,Low,1,Medak
9927156,2024-25,Telangana,36,Medak,513,Medak,5286,Medak (R),572915,Macro,Nitrogen,Medium,0,Medak
9927157,2024-25,Telangana,36,Medak,513,Medak,5286,Medak (R),572915,Macro,Organic Carbon,High,0,Medak
9927158,2024-25,Telangana,36,Medak,513,Medak,5286,Medak (R),572915,Macro,Organic Carbon,Low,1,Medak
9927159,2024-25,Telangana,36,Medak,513,Medak,5286,Medak (R),572915,Macro,Organic Carbon,Medium,0,Medak
9927160,2024-25,Telangana,36,Medak,513,Medak,5286,Medak (R),572915,Macro,Phosphorus,High,1,Medak
9927161,2024-25,Telangana,36,Medak,513,Medak,5286,Medak (R),572915,Macro,Phosphorus,Low,0,Medak
9927162,2024-25,Telangana,36,Medak,513,Medak,5286,Medak (R),572915,Macro,Phosphorus,Medium,0,Medak
9927163,2024-25,Telangana,36,Medak,513,Medak,5286,Medak (R),572915,Macro,Potassium,High,0,Medak
9927164,2024-25,Telangana,36,Medak,513,Medak,5286,Medak (R),572915,Macro,Potassium,Low,0,Medak
9927165,2024-25,Telangana,36,Medak,513,Medak,5286,Medak (R),572915,Macro,Potassium,Medium,1,Medak
